id,start,end,duration,peak-time,peak-reflect_max,peak-reflect_avg,peak-area,peak-area_px,peak_lat,peak_lon,min-speed,avg-speed,max-speed,min-area,avg-area,max-area,pmed_med,pmax_med,delta-reflect,num_eventos_simult,threshold,vertices,edges,cluster_coef,avg_degree,diameter,shortpath_mean,avg_betweeness,num_components,giant_component_v,giant_component_e,singletons
8bd7e25b-2566-4c14-888d-4073e95e7f39,2019-03-07 04:10:00,2019-03-07 06:20:00,2.1666667,2019-03-07 04:20:00,40.54,28.60744,1534.3401,1387,-23.144587,-45.653255,4.179151,7.80890007019043,15.26737,15.487211,416.3847241719564,"2,089.67",25.38,31.24,5.86,7,0.6800000000000002,338,7730,0.9710749593435545,45.73964497041419,13,3.9868066155100608,422.63313609467457,7,284,7412,0
93c77bd9-e448-4720-a726-3c78cd566b43,2019-03-08 04:10:00,2019-03-08 08:40:00,4.5,2019-03-08 05:40:00,40.79,23.411646,1866.209,1687,-23.739752,-46.129498,1.4586983,9.794767696281959,38.032505,130.53506,1224.4433193864493,"3,479.09",22.20,28.02,5.82,3,0.5,100,385,0.9888198757763975,7.700000000000001,2,1.0489795918367344,0.36,17,16,120,2
f037ae8e-c41b-4d51-b632-ce3d3911e8fe,2019-02-07 06:20:00,2019-02-07 10:40:00,4.3333335,2019-02-07 07:00:00,40.91,27.837074,241.158,218,-23.963259,-46.0694,0.17270447,4.747711429106338,20.70563,27.655733,166.44801092147827,379.44,25.09,32.34,7.25,4,0.56,233,1925,0.9459657281870794,16.523605150214603,9,2.1034288750664203,55.5793991416309,16,108,1180,3
22805a27-e2e5-4b9f-8469-a19104016e54,2019-03-03 07:40:00,2019-03-03 09:50:00,2.1666667,2019-03-03 08:50:00,41.04,32.45194,44.249176,40,-23.571493,-46.244877,0.88715684,2.6543949604034425,9.486787,9.956064,58.04016679128011,164.83,28.69,35.83,7.14,7,0.6800000000000002,522,12401,0.9065652815163687,47.513409961685824,18,5.960443219714834,1139.3812260536397,4,464,11952,0
9a702f4d-1d44-43b7-a817-9810d6772a33,2019-03-01 10:20:00,2019-03-01 12:30:00,2.1666667,2019-03-01 11:30:00,41.04,31.11988,194.69637,176,-23.85661,-45.892033,3.6073813,8.531642532348632,12.8547325,17.699669,155.3883483886719,215.71,28.66,36.26,7.60,17,0.7200000000000002,2502,153565,0.9089396713657875,122.75379696243012,17,4.76115346139351,3870.0935251798605,11,2066,130315,2
415cd7d5-f0b1-4c2f-a6c4-ac4bbf245d63,2019-02-07 10:40:00,2019-02-07 13:00:00,2.3333333,2019-02-07 11:30:00,41.04,28.298048,194.69637,176,-24.06842,-46.00316,0.39947388,2.479842333123088,6.789783,33.186882,121.54695081710815,237.84,26.33,34.20,7.87,3,0.5,151,1151,0.9777761006275045,15.245033112582783,4,1.2556291390728476,4.741721854304634,11,41,360,0
3775b30f-475a-4257-b789-a91cbe66fa57,2019-02-28 05:50:00,2019-02-28 09:50:00,4,2019-02-28 08:20:00,41.04,29.242367,518.8216,469,-24.087341,-46.602905,0.30552864,6.239220671928846,14.709487,29.868193,318.21112911517804,831.88,26.71,34.77,8.07,10,0.5900000000000001,973,89665,0.8540586106293854,184.30626927029792,9,2.129639993685444,402.2497430626933,13,734,86451,0
104f7aab-30d3-4694-bc19-a240e8c5f90e,2019-02-25 07:30:00,2019-02-25 09:10:00,1.6666666,2019-02-25 07:50:00,41.04,28.615967,2765.5735,2500,-23.205996,-46.462646,2.2365162,10.433225373427073,27.402208,203.5462,1353.563819885254,"2,818.67",27.81,37.02,9.21,1,0.5,240,4075,0.9840008004906683,33.95833333333333,6,1.367194092827003,14.504166666666658,7,80,1171,0
6b734d98-afc2-4536-965b-1cd67b584cf2,2019-02-14 03:40:00,2019-02-14 05:30:00,1.8333334,2019-02-14 04:30:00,41.16,28.559866,353.9934,320,-24.077808,-46.22136,3.6476223,7.735489863615769,15.487405,50.88655,160.99891897348257,353.99,25.90,33.77,7.87,2,0.6700000000000002,37,168,0.9858630952380953,9.08108108108108,3,1.4598765432098766,4.027027027027027,5,19,88,1
6547c6df-e426-469b-b199-6d9cbe2f7498,2019-03-07 03:00:00,2019-03-07 05:00:00,3.6666667,2019-03-07 03:10:00,41.29,29.184334,313.0629,283,-23.134256,-46.04781,2.324603,6.503642559051514,9.21574,28.761963,159.29702513558524,324.13,25.45,32.05,6.60,6,0.6800000000000002,584,15573,0.9073602912467392,53.332191780821965,15,4.779577072720204,1005.532534246575,5,534,14971,1
e3a3c248-a7a9-4f4a-a003-7f1d17509fa3,2019-03-10 17:30:00,2019-03-10 19:10:00,1.6666666,2019-03-10 18:10:00,41.29,28.93827,142.70358,129,-23.949461,-46.336853,5.4728594,7.8696253299713135,11.975205,13.274753,102.510586977005,359.52,26.40,33.92,7.53,6,0.7700000000000002,1263,38378,0.9311163230604085,60.772763262074434,19,4.236386165285384,1260.2763262074411,21,799,25140,6
41b1c32f-5966-4041-922a-834583c7ff3b,2019-03-01 10:10:00,2019-03-01 11:50:00,3.3333333,2019-03-01 10:40:00,41.29,30.836647,106.19802,96,-23.899744,-45.923233,5.992212,9.000845649025656,12.621189,81.86097,232.81099631569603,373.91,30.19,39.22,9.03,14,0.8000000000000003,2352,126654,0.9625017902102991,107.69897959183656,15,2.394622049665209,516.656462585034,47,745,20930,9
84d6da51-ab4a-413c-afd9-30ab7151919e,2019-03-20 16:40:00,2019-03-20 19:10:00,2.5,2019-03-20 17:00:00,41.54,30.724588,136.06621,123,-23.696236,-46.008247,0.71857834,3.6367659112986397,7.5987372,42.036716,102.03339071834789,198.02,26.02,33.60,7.57,10,0.6800000000000002,243,2926,0.9927964051981133,24.082304526748946,6,1.1913223140495859,5.716049382716052,14,61,1108,1
73fff74e-f075-4790-aa37-2dd6bb179175,2019-03-11 19:00:00,2019-03-11 21:20:00,2.3333333,2019-03-11 20:10:00,41.54,31.696817,204.65244,185,-23.786724,-46.333202,0.7716522,5.529783971607685,9.356894,32.08065,125.83358955383301,247.80,25.94,33.16,7.22,11,0.7800000000000002,1844,70864,0.8957397436170833,76.85900216919721,27,6.939961780190396,3384.7603036876294,27,1145,51593,7
f51fd26a-4a00-4eeb-8621-e04747486014,2019-02-06 06:10:00,2019-02-06 07:50:00,1.6666666,2019-02-06 07:50:00,41.54,31.589582,240.05177,217,-23.602,-45.78398,5.896302,7.618516683578491,12.262319,40.930485,162.52352905273438,442.49,27.09,34.19,7.09,5,0.7600000000000002,2192,225428,0.9800788268602476,205.68248175182472,13,4.482240631995061,3587.9698905109576,8,2066,221588,4
b600ef16-39ce-439e-909e-0cf433967a32,2019-03-21 14:30:00,2019-03-21 17:10:00,2.6666667,2019-03-21 14:40:00,41.54,26.68485,5442.6484,4920,-24.043316,-46.24458,2.8780227,19.03007483482361,84.50146,16.593441,2084.205263376236,"6,676.09",24.60,32.57,7.98,7,0.5,135,947,0.9963369963369964,14.029629629629628,2,1.0505050505050506,0.37037037037037035,15,25,300,3
dd118c2e-e40d-4061-8590-332dad56c6a3,2019-03-11 13:00:00,2019-03-11 14:40:00,1.6666666,2019-03-11 14:30:00,41.79,30.531906,120.579,109,-23.631998,-45.85511,0.5544374,2.918051759401957,4.515347,97.34818,176.25920867919922,287.62,27.81,37.26,9.45,11,0.6600000000000001,487,11963,0.8784339396526797,49.12936344969197,14,5.306146001073519,988.3798767967157,3,461,11663,1
93fcc123-ba9a-4639-86a8-c33f0ae25150,2019-03-24 22:10:00,2019-03-25 00:00:00,1.8333334,2019-03-24 23:30:00,41.79,25.167944,7334.301,6630,-23.269531,-45.836178,4.487533,18.811126268827,41.13726,37.611797,1442.6081854013296,"7,334.30",22.58,29.80,7.22,2,0.52,123,1768,0.9752874209793209,28.74796747967479,4,1.406079234972678,9.666666666666663,6,49,501,1
9bf8d398-1282-4448-8d8f-7a3c35f8467d,2019-01-23 02:10:00,2019-01-23 03:50:00,1.6666666,2019-01-23 02:30:00,41.92,32.611813,44.249176,40,-24.01776,-46.48475,2.1980839,4.852711419264476,8.209688,17.699669,45.63196086883545,78.54,28.63,36.88,8.25,0,0.5,86,634,0.9802693602693602,14.74418604651163,4,1.6283391405342624,12.581395348837209,7,42,333,2
6258c2e8-823a-40b1-b901-5b46b831cb40,2019-03-11 09:40:00,2019-03-11 11:30:00,1.8333334,2019-03-11 09:40:00,42.04,31.602894,69.69245,63,-23.712639,-45.68558,1.6025932,5.833360341879038,12.783821,19.912128,101.68800588754507,230.10,25.88,32.93,7.05,10,0.6700000000000002,434,8681,0.9842424856185962,40.00460829493088,14,3.6088582797312103,331.8525345622121,6,256,4729,1
9ce47f15-8905-4838-a989-c5272f0d5d9a,2019-03-11 17:10:00,2019-03-11 20:10:00,3,2019-03-11 19:40:00,42.04,29.558687,476.78485,431,-23.616245,-45.945282,1.6513512,7.57970447672738,36.076748,87.39212,433.1502507527669,"1,606.25",26.54,35.81,9.26,11,0.8500000000000003,1564,30357,0.9458998145123733,38.81969309462915,27,3.8402124604653927,663.3554987212269,92,477,5961,29
6490d243-60d6-480c-a784-898ff72ce536,2019-03-22 11:40:00,2019-03-22 14:00:00,2.3333333,2019-03-22 12:50:00,42.04,27.866964,1300.9258,1176,-24.18521,-46.14223,4.055916,8.541891488161953,18.86938,48.67409,769.935618313876,"1,898.29",25.75,34.03,8.28,1,0.6600000000000001,193,1641,0.990032075006168,17.005181347150256,3,1.079585492227979,0.994818652849741,11,26,193,0
3e8293f4-8535-42c5-a1ca-0befc3573c7a,2019-03-14 05:30:00,2019-03-14 08:30:00,3.1666667,2019-03-14 08:10:00,42.04,28.590563,2029.9309,1835,-24.030163,-45.811073,4.090741,16.060625261730618,31.468744,89.604576,1245.1840443081326,"2,667.12",25.71,34.48,8.77,1,0.8700000000000003,5694,244963,0.9118557951741388,86.04250087811728,27,5.412628702780275,6577.801721109941,170,3012,128691,56
fbfbbe8b-013d-46fc-9162-b254e087ed6a,2019-02-05 23:50:00,2019-02-06 03:00:00,3.1666667,2019-02-06 00:10:00,42.12,31.033491,160.40326,145,-23.349102,-46.365147,1.9958807,6.847298332623073,38.20917,36.50557,163.03713753109886,553.11,25.22,32.58,7.36,3,0.6200000000000001,213,1909,0.9239471687978399,17.924882629107994,12,3.583247288661615,175.27699530516438,7,138,1351,0
402f57da-b022-4939-9fb8-4657b7032951,2019-03-29 14:50:00,2019-03-29 16:30:00,1.6666666,2019-03-29 15:40:00,42.29,28.972256,236.73308,214,-24.126959,-46.230118,5.0576224,8.838358283042908,12.808945,18.805899,193.77450847625732,389.39,27.45,36.32,8.87,1,0.5,184,1903,0.9987244109097656,20.684782608695645,2,1.0471967963386724,0.8967391304347826,10,39,576,0
877cc1e8-9208-4b22-bcea-fc26e734f890,2019-03-01 11:30:00,2019-03-01 13:10:00,3.1666667,2019-03-01 11:40:00,42.54,30.20361,570.81433,516,-23.172989,-46.279892,6.019962,9.24902311960856,17.354294,36.50557,406.72365919748944,707.99,27.89,36.16,8.27,18,0.6800000000000002,1444,92219,0.949203881475527,127.7271468144043,15,6.137005610945851,3693.515927977838,3,1440,92216,1
b5af3d22-0cfd-4fd6-9552-2411b0ad0664,2019-03-11 10:00:00,2019-03-11 11:50:00,1.8333334,2019-03-11 11:30:00,42.79,30.663452,37.611797,34,-23.930197,-46.521435,2.0030937,4.8616461753845215,13.365783,16.593441,91.81703802255484,540.95,27.32,35.83,8.51,9,0.6400000000000001,411,8000,0.9731186828236353,38.92944038929444,16,5.360599951386206,742.0340632603405,5,343,6719,2
0b0f7e7f-ac3b-47bd-a934-b97de1b2adca,2019-02-21 05:20:00,2019-02-21 10:10:00,4.8333335,2019-02-21 07:00:00,42.79,32.92042,622.8071,563,-23.92747,-46.40359,5.208616,12.736684599230367,62.418446,79.64851,2449.1917872275076,"8,010.21",28.50,38.44,9.94,19,0.6900000000000002,1223,33685,0.9238438633636764,55.08585445625513,15,4.751882538945966,944.4448078495507,8,525,12299,1
14071089-1fbc-4fa7-b4f4-327d490d3957,2019-03-21 08:10:00,2019-03-21 12:10:00,4,2019-03-21 09:30:00,42.79,25.747137,14769.269,13351,-23.65853,-46.07613,2.1110172,15.845966935157776,55.9138,58.630157,4506.565690847544,"18,148.80",24.00,33.31,9.31,7,0.7000000000000002,374,3866,0.9700343678931328,20.673796791443838,15,2.8644106192493286,95.57219251336899,19,106,923,2
4611dbb2-b2c7-41ce-9187-ee1f782fe500,2019-03-15 21:10:00,2019-03-15 23:30:00,2.3333333,2019-03-15 22:00:00,42.80,31.628042,80.754745,73,-23.492966,-46.708252,1.7322795,4.1731642335653305,9.210101,37.611797,135.7205138206482,242.26,26.56,34.03,7.47,18,0.8700000000000003,3899,142617,0.9538880885120177,73.15568094383165,33,3.9340358427974533,1351.192100538599,295,955,14106,108
ad52402a-07c1-41e9-8f2d-755b6d13e857,2019-03-11 06:30:00,2019-03-11 08:10:00,1.6666666,2019-03-11 07:20:00,42.92,31.864298,140.49113,127,-23.976934,-46.532063,1.2013315,6.226308276255925,12.399723,16.593441,136.34276676177979,413.73,28.35,36.36,8.01,6,0.6600000000000001,408,24568,0.8541329101207987,120.43137254901958,9,2.2146228861915165,229.56372549019622,4,379,24356,0
5da87596-932b-4ec1-9785-99f16906366b,2019-03-03 08:40:00,2019-03-03 10:50:00,2.1666667,2019-03-03 09:20:00,43.04,32.572773,173.67801,157,-23.661993,-45.776344,1.0314683,4.383017722765604,8.90752,34.29311,83.92593434651693,220.14,27.80,35.35,7.55,5,0.8300000000000003,685,8959,0.9371172691411753,26.157664233576615,20,2.6339007324606905,139.74014598540145,51,178,1085,20
9321fad0-7ffd-40d1-b973-a43483891e80,2019-03-22 16:20:00,2019-03-22 20:00:00,4.5,2019-03-22 17:30:00,43.04,28.791521,110.62293,100,-23.223066,-46.572136,3.3170285,6.10221932331721,13.717753,37.611797,118.32044696807861,235.63,25.04,31.21,6.16,6,0.6900000000000002,227,1764,0.9948015242132888,15.541850220264317,3,1.0635559131134358,0.6960352422907489,20,30,435,1
4ed4a823-56aa-4eab-a754-faafb4277bbf,2019-03-23 00:00:00,2019-03-23 01:40:00,2,2019-03-23 00:20:00,43.04,31.316578,420.36716,380,-24.024996,-46.07535,1.2727172,8.552832906896418,23.534994,32.08065,318.6946206526323,696.92,25.51,33.76,8.25,2,0.6300000000000001,203,3079,0.9681147923565475,30.334975369458128,6,2.054504106831601,62.45320197044334,6,124,2504,0
26ba6024-d62e-43fc-af73-c9a7234e8495,2019-03-11 23:00:00,2019-03-12 00:50:00,1.8333334,2019-03-12 00:50:00,43.30,40.92248,16.593441,15,-23.27562,-46.01516,4.0650864,9.294756317138672,14.696791,16.593441,205.42678985595703,410.41,28.37,34.01,5.64,7,0.8400000000000003,3752,102548,0.84139713344812,54.66311300639663,31,6.472529640656938,6100.882462686571,191,2284,62503,82
0d99903c-760b-42f8-bd24-75cbcce12013,2019-03-16 11:30:00,2019-03-16 13:30:00,2,2019-03-16 11:30:00,43.54,31.689775,128.3226,116,-23.967516,-45.932053,1.4711366,4.396639934607914,8.784067,29.868193,81.70294012342181,147.13,27.51,35.46,7.95,7,0.6800000000000002,339,4650,0.974596518384032,27.43362831858406,17,4.359817031174869,381.33923303834797,6,228,3241,0
4c3f45ec-da6c-45d0-9fd7-bac89cc9da53,2019-02-28 23:20:00,2019-03-01 04:30:00,5.1666665,2019-03-01 03:10:00,43.54,30.645035,276.55734,250,-23.525173,-46.51934,0.69377416,4.140658850019628,14.974444,6.6373763,208.94326133439034,781.00,27.30,34.94,7.64,8,0.8200000000000003,5492,149962,0.8569259753867614,54.61107064821567,49,8.290011900754177,10848.59850691913,363,3150,76041,235
df6b0c51-ccb8-46a7-9b9f-022fa7c9219e,2019-03-22 09:30:00,2019-03-22 11:10:00,1.6666666,2019-03-22 10:00:00,43.54,29.261847,443.59796,401,-24.05059,-46.24725,4.280189,11.195904652277628,19.905428,21.018358,317.39564037323,"1,158.22",26.22,34.41,8.18,1,0.5,222,2675,0.9677278234016173,24.099099099099103,4,1.9175427746856317,39.77477477477478,5,99,1365,0
779a30d3-d655-4e9c-b3ef-96f4667a83e0,2019-02-05 16:10:00,2019-02-05 17:50:00,1.6666666,2019-02-05 16:40:00,43.80,32.16429,161.50949,146,-23.37163,-45.985847,1.1196148,4.288473695516586,6.3124933,35.399338,88.22179253896077,177.00,26.20,32.69,6.49,0,0.6700000000000002,102,733,0.9944050083801638,14.372549019607842,3,1.217583807716635,3.372549019607843,9,32,306,0
fbb440d4-bdeb-4d67-8ea5-fba96462a237,2019-03-11 11:40:00,2019-03-11 15:30:00,3.8333333,2019-03-11 12:50:00,44.04,29.491026,154.87212,140,-23.722557,-46.09918,0.29973522,7.1659414112567905,34.395645,11.062294,330.9838230895996,"1,594.08",25.81,33.75,7.94,20,0.6800000000000002,817,15527,0.8920839260578535,38.00979192166458,20,6.379423801950469,1883.5226438188458,5,708,14116,0
a1b64ccc-af35-4946-bce7-05dbadbe76ae,2019-03-16 13:50:00,2019-03-16 15:50:00,2,2019-03-16 15:30:00,44.05,34.562305,36.50557,33,-23.731094,-46.077724,1.0774269,4.602037455354418,8.899731,18.805899,58.314089230128694,133.85,28.89,37.17,8.28,4,0.6400000000000001,216,3040,0.9922760078098866,28.148148148148156,5,1.3678734914689965,16.37037037037037,10,90,1733,0
33a50eff-50c8-444d-8fc5-f92ac3ff37d8,2019-03-01 10:10:00,2019-03-01 12:20:00,2.1666667,2019-03-01 10:10:00,44.30,35.434242,43.142944,39,-23.535975,-46.36064,5.7918096,7.348264376322429,9.594976,18.805899,64.38254801432292,97.35,29.00,36.12,7.12,17,0.7100000000000002,2619,169534,0.8946031306718742,129.46468117602151,21,5.657217725593669,5824.860252004562,6,2509,165563,2
173236ef-da4d-46c6-80d4-11b5d350c854,2019-03-11 12:50:00,2019-03-11 15:50:00,3,2019-03-11 14:50:00,44.30,31.14918,418.1547,378,-23.669495,-45.69903,0.20121744,3.7504127636551856,15.49035,19.912128,219.42059097290038,651.57,27.51,35.38,7.86,17,0.6800000000000002,764,16436,0.8836236513751423,43.02617801047122,19,5.730426453516122,1174.9227748691096,3,525,11293,0
a7f7bdbe-02e9-4231-9d7c-f35e012bb418,2019-01-05 21:20:00,2019-01-06 00:00:00,2.6666667,2019-01-05 23:00:00,44.42,31.804314,136.06621,123,-23.92692,-46.480675,1.6679995,6.91047728061676,17.223791,56.417698,389.8229317135281,"1,022.16",28.31,38.36,10.05,12,0.8400000000000003,1277,22752,0.936251739049603,35.63351605324983,32,3.865265217830086,511.08144087705585,86,368,4344,35
a4c1c900-7e97-4d91-aff6-3867fa9cc0c4,2019-03-03 12:20:00,2019-03-03 15:00:00,2.6666667,2019-03-03 13:40:00,44.43,32.168312,360.63077,326,-24.022095,-45.70884,0.88646823,5.225971066289478,12.2593975,110.62293,472.17556847466363,"1,022.16",28.60,37.85,9.25,10,0.8200000000000003,1659,61070,0.9013955091029365,73.62266425557571,31,4.472961705952564,1620.523206751056,54,943,41379,15
f8d63198-a796-43d5-b101-52cf3a3239d8,2019-03-20 10:30:00,2019-03-20 13:40:00,3.1666667,2019-03-20 12:20:00,44.55,33.17445,65.26753,59,-24.09131,-46.563663,0.36295566,1.9397161773272924,4.2625885,16.593441,38.770705177670436,65.27,28.13,35.04,6.91,9,0.6000000000000001,308,3376,0.9693929809911914,21.92207792207794,14,4.492238517525677,356.2857142857144,9,210,2612,1
4223ddaf-acb2-49ee-b346-158a694c13b0,2019-03-01 11:00:00,2019-03-01 12:40:00,1.6666666,2019-03-01 11:40:00,44.55,29.488537,185.84653,168,-23.46384,-46.109367,5.898905,11.71621004740397,22.752876,54.20524,144.8238608042399,265.50,26.96,35.14,8.18,16,0.6800000000000002,1689,131385,0.9471145883335836,155.57726465364092,22,8.569184646070216,6361.926583777355,4,1684,131382,2
aa9e8a4b-96e0-4e2c-a2c9-2d348371abd0,2019-03-01 10:30:00,2019-03-01 12:50:00,2.3333333,2019-03-01 11:50:00,44.55,32.16873,382.75537,346,-23.488228,-45.79327,2.939637,10.080091193318367,22.168484,69.69245,280.152587890625,452.45,29.36,39.58,10.22,21,0.7100000000000002,2490,160285,0.9229662025850405,128.74297188755025,18,5.655501883209882,5532.811646586322,6,2382,155789,2
8c44d1a2-ae8e-4bf9-83d4-5bd6f0b14f19,2019-02-28 07:40:00,2019-02-28 10:20:00,4,2019-02-28 10:40:00,44.55,31.430424,386.07404,349,-23.99052,-45.566456,8.068397,12.555842399597168,23.97408,74.11737,954.4156404383042,"2,321.98",27.95,37.00,9.05,8,0.5,309,3959,0.9941792279807524,25.624595469255663,2,1.1456668331668325,4.796116504854366,15,79,1718,1
cc8c88c3-16c6-427a-8394-7db894fab9f6,2019-03-13 01:50:00,2019-03-13 03:30:00,1.6666666,2019-03-13 01:50:00,44.56,32.926243,889.4084,804,-23.402449,-46.171608,2.3075507,6.0147348046302795,11.460403,36.50557,389.39273325602215,889.41,28.40,37.15,8.74,3,0.8000000000000003,1081,48320,0.8428139697229564,89.39870490286756,13,3.0536771026839586,837.5753931544866,21,822,44434,7
910c9a62-60a9-40a6-96e1-821928b4d608,2019-03-11 11:00:00,2019-03-11 13:40:00,2.6666667,2019-03-11 11:20:00,44.68,34.028347,459.08517,415,-24.058706,-46.15722,3.4702425,9.537363767623901,26.621838,39.824257,383.8615862528483,938.08,28.77,38.29,9.52,14,0.6800000000000002,555,10291,0.9457899380031427,37.084684684684674,23,5.853510587153255,1045.9315315315316,6,432,8304,0
8495bc4f-805b-4c71-a674-9320ab024887,2019-03-21 03:00:00,2019-03-21 04:40:00,1.6666666,2019-03-21 03:10:00,44.68,30.544094,303.10684,274,-23.935331,-46.54974,1.3152277,4.959070672591527,11.0590925,79.64851,241.89548937479654,"1,057.56",28.67,36.82,8.15,5,0.6900000000000002,594,11723,0.9018323584194047,39.47138047138048,18,5.81083679607245,1347.7996632996628,9,568,11552,7
9170d245-73f5-4d05-a92b-738675376b65,2019-03-22 15:30:00,2019-03-22 19:00:00,4,2019-03-22 18:00:00,44.80,26.593525,366.16193,331,-23.3789,-46.065575,1.137931,5.944981854894887,11.131228,29.868193,195.03304605898649,430.32,24.64,31.25,6.62,7,0.6900000000000002,189,1167,0.9936936523243178,12.34920634920635,3,1.0768108896451145,0.8359788359788359,19,23,155,2
ea6c0d00-3459-4d7c-b3d0-47bc90865d4b,2019-03-29 21:40:00,2019-03-29 23:30:00,1.8333334,2019-03-29 22:00:00,45.30,32.62529,251.11406,227,-23.941393,-46.206486,3.538609,7.864358443480271,19.50566,73.01114,188.5695583636944,346.25,29.93,39.97,10.04,4,0.7000000000000002,614,13029,0.9596306198864714,42.439739413680776,21,5.6201218298472355,1054.2312703583054,8,471,10769,2
4f7187c3-3b86-4ba7-bbc0-ca4c2afb7a65,2019-02-13 06:00:00,2019-02-13 11:10:00,6.6666665,2019-02-13 08:20:00,45.30,31.258366,1842.9781,1666,-23.697012,-45.94899,2.216187,11.2435394402208,31.852621,97.34818,3065.094533722976,"6,817.69",27.60,39.90,12.31,13,0.7900000000000003,1112,14574,0.9258518391932511,26.212230215827358,26,2.953244941593656,218.13848920863316,82,236,1071,24
4a91e9c9-0e5d-4f62-9aa7-9c14f60c7809,2019-03-22 06:30:00,2019-03-22 09:30:00,3,2019-03-22 07:50:00,45.31,29.181381,1912.6705,1729,-24.009354,-46.22495,3.5193496,11.307068729400635,38.915424,127.21638,632.7078819274902,"1,912.67",26.84,37.55,10.71,4,0.6800000000000002,359,5027,0.93917413616834,28.00557103064067,17,5.778325707827597,742.9052924791088,5,313,4807,0
c00120dc-fc52-4f6c-9776-2e634f8b4d40,2019-01-05 23:40:00,2019-01-06 02:50:00,3.1666667,2019-01-06 01:30:00,45.55,32.330593,334.08127,302,-23.48689,-46.40343,0.99503,3.9387231582687017,8.267126,25.443275,275.97788492838544,588.51,30.44,40.22,9.77,24,0.7000000000000002,506,6865,0.9044111780678555,27.134387351778656,15,4.9619654327905875,735.8102766798419,19,388,6246,8
fc3d7cbc-f55a-42c7-90f6-83f6f1121202,2019-01-04 12:30:00,2019-01-04 14:30:00,2,2019-01-04 12:30:00,45.56,36.452793,22.124588,20,-23.452208,-46.431736,2.791158,4.823337486812046,8.898443,22.124588,89.92064394269671,240.05,30.00,37.32,7.32,6,0.6800000000000002,1268,72389,0.8742696525709981,114.1782334384858,16,4.366648906107231,2132.7720820189265,1,1268,72389,0
8ac2bbdc-34b4-47d3-8434-5ee36758c132,2019-03-27 21:50:00,2019-03-28 00:10:00,2.3333333,2019-03-27 21:50:00,45.56,32.773876,756.6609,684,-23.726585,-46.315327,1.4190118,6.8322880778993875,18.93909,43.142944,295.2842232840402,756.66,31.20,41.23,10.03,4,0.8300000000000003,2154,68693,0.8887692893862955,63.78180129990711,27,4.819484650080606,1869.2715877437342,67,991,18834,23
89ed28f6-8b69-48b4-83aa-b6ff049b727c,2019-01-06 01:20:00,2019-01-06 05:40:00,4.3333335,2019-01-06 03:20:00,46.06,31.045923,610.6386,552,-23.204102,-46.359814,0.20297839,3.2601350721504008,7.757723,14.380981,251.58816044671195,610.64,26.74,34.16,7.42,16,0.6900000000000002,386,6064,0.8462687793352824,31.419689119170965,20,5.1147186147186,636.7150259067357,11,313,5652,1
b09a7581-dc8e-40d8-8f1f-e84030cb55d5,2019-02-28 06:20:00,2019-02-28 09:50:00,3.5,2019-02-28 08:00:00,46.30,29.514343,934.7638,845,-23.20741,-46.08018,4.2840075,9.474000288092572,15.582392,37.611797,464.5682318314262,"1,778.82",24.85,31.66,6.81,9,0.5,470,8608,0.9895494256329325,36.62978723404258,8,2.03443956752468,80.61914893617018,16,166,4693,0
0ccc71dc-7868-4425-8098-ca83badedf2c,2019-01-22 16:00:00,2019-01-22 17:40:00,1.6666666,2019-01-22 17:30:00,46.31,35.17475,54.20524,49,-23.873215,-47.109924,0.71452755,8.891313369075457,34.3899,54.20524,223.91926129659018,631.66,30.33,39.66,9.32,13,0.8400000000000003,4403,419132,0.8848876142628447,190.38473767885515,27,4.275767608385744,3914.667045196457,98,2419,168248,40
833003aa-a047-4e23-bea8-99e4c0a4aa8c,2019-02-21 07:40:00,2019-02-21 09:50:00,3,2019-02-21 09:10:00,46.31,32.732655,754.4484,682,-23.964525,-45.704155,5.6017303,8.766207831246513,13.938597,18.805899,429.37502002716064,"1,136.10",27.80,35.95,8.14,13,0.6700000000000002,643,20438,0.9771951712481698,63.570762052877214,13,4.16542678761846,832.4214618973556,4,534,18908,0
df293570-a2b5-4a40-ba52-e90dfff65e9e,2019-03-05 22:20:00,2019-03-06 00:20:00,2,2019-03-05 23:40:00,46.31,30.286467,1251.1454,1131,-23.646296,-46.597103,2.0405443,8.638613019670759,25.763924,21.018358,911.2959335872105,"1,980.15",25.89,35.64,9.75,7,0.7200000000000002,1029,49386,0.8816309371784268,95.98833819241996,18,6.823431966411891,2825.2643343051514,10,977,48891,6
54738ab6-5688-4462-8ee2-369aa687723c,2019-03-16 15:00:00,2019-03-16 16:40:00,1.6666666,2019-03-16 15:50:00,46.56,34.815918,60.842613,55,-24.112528,-46.902035,1.7775396,7.324666053056717,17.385918,3.3186882,60.47387111186981,147.13,30.90,39.29,8.39,6,0.53,157,2355,0.9548342003053204,29.999999999999993,4,1.5495829471733116,21.719745222929955,6,84,1446,1
99c9d2fe-e10b-4517-8d6d-f5896772707d,2019-03-21 00:00:00,2019-03-21 02:20:00,2.5,2019-03-21 01:10:00,46.56,31.961884,2114.0044,1911,-23.731903,-45.889084,2.1781285,11.62941667011806,40.151802,71.90491,501.5169873918806,"2,114.00",29.59,39.24,9.65,12,0.7800000000000002,1346,36210,0.9214932566487677,53.80386329866274,26,4.7502017965446255,1126.5653789004455,34,607,9955,9
